site_ID,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM,VARIETY,MAJORITY,MAJORITY_COUNT,MAJORITY_PERCENT,MINORITY,MINORITY_COUNT,MINORITY_PERCENT,MEDIAN,PCT90
646_538,117,1101.000000000000000,990900.000000000000000,1,1,0,1.000000000000000,0.000000000000000,1101.000000000000000,1,1,1101,6.0461001,1,1101,6.0461001,1,1
607_700,118,1109.000000000000000,998100.000000000000000,1,1,0,1.000000000000000,0.000000000000000,1109.000000000000000,1,1,1109,7.4204998,1,1109,7.4204998,1,1
509_664,119,209.000000000000000,188100.000000000000000,1,1,0,1.000000000000000,0.000000000000000,209.000000000000000,1,1,209,1.7347000,1,209,1.7347000,1,1
352_257,120,892.000000000000000,802800.000000000000000,1,1,0,1.000000000000000,0.000000000000000,892.000000000000000,1,1,892,6.0524001,1,892,6.0524001,1,1
775_160,121,2053.000000000000000,1847700.000000000000000,1,1,0,1.000000000000000,0.000000000000000,2053.000000000000000,1,1,2053,11.3708000,1,2053,11.3708000,1,1
233_416,122,180.000000000000000,162000.000000000000000,1,1,0,1.000000000000000,0.000000000000000,180.000000000000000,1,1,180,1.1453000,1,180,1.1453000,1,1
414_93,123,851.000000000000000,765900.000000000000000,1,1,0,1.000000000000000,0.000000000000000,851.000000000000000,1,1,851,4.7598000,1,851,4.7598000,1,1
235_421,124,568.000000000000000,511200.000000000000000,1,1,0,1.000000000000000,0.000000000000000,568.000000000000000,1,1,568,3.1204000,1,568,3.1204000,1,1
203_191,125,19.000000000000000,17100.000000000000000,1,1,0,1.000000000000000,0.000000000000000,19.000000000000000,1,1,19,0.2015000,1,19,0.2015000,1,1
140_166,126,1853.000000000000000,1667700.000000000000000,1,1,0,1.000000000000000,0.000000000000000,1853.000000000000000,1,1,1853,10.1795998,1,1853,10.1795998,1,1
356_472,127,318.000000000000000,286200.000000000000000,1,1,0,1.000000000000000,0.000000000000000,318.000000000000000,1,1,318,1.7681000,1,318,1.7681000,1,1
